lang	event	word	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	sum	sumdays
fr	2019-07-04	policiers	53	5	5	9	2	0	0	0	5	2	1	1	0	1	4	88	8
fr	2019-07-04	el	63	16	23	10	17	10	21	11	16	13	9	15	20	15	8	267	70
fr	2019-07-04	élections	51	2	4	6	4	11	0	8	29	4	3	6	9	6	4	147	44
fr	2019-07-04	🇲🇱	40	37	4	2	5	23	8	4	1	4	2	4	0	1	0	135	19
fr	2019-07-04	ambassade	52	4	1	3	11	5	9	5	1	0	0	0	1	0	1	93	15
fr	2019-07-04	forces	53	9	1	5	4	13	4	2	1	7	2	1	2	3	3	110	16
fr	2019-07-04	siège	52	1	0	0	2	2	4	6	0	5	0	4	3	1	1	81	15
fr	2019-07-04	temps	43	43	35	20	28	49	35	20	32	24	28	61	37	23	57	535	139
fr	2019-07-04	village	3	3	1	3	1	3	2	10	3	2	5	4	2	52	2	96	22
fr	2019-07-04	match madagascar	0	0	0	0	0	0	0	2	1	0	0	4	25	30	37	99	3
fr	2019-07-04	🇩🇿	21	6	4	5	5	20	17	6	2	6	39	19	9	4	42	205	70
fr	2019-07-04	joueurs	19	24	13	16	3	37	17	9	8	29	19	49	16	3	29	291	82
fr	2019-07-04	mohamed	53	13	16	3	12	24	18	2	4	5	3	9	13	13	12	200	32
fr	2019-07-04	amp	35	25	17	17	22	29	15	31	28	28	37	40	26	67	28	445	139
fr	2019-07-04	match mali	39	34	1	1	0	2	1	1	0	3	0	3	1	0	0	86	5
fr	2019-07-04	annonce	51	23	7	10	16	9	20	22	6	3	8	6	6	6	3	196	59
fr	2019-07-04	parking	53	5	5	11	8	8	4	6	5	6	7	8	2	3	4	135	28
fr	2019-07-04	rdc	25	9	12	33	51	19	14	1	17	15	23	9	9	15	6	258	70
fr	2019-07-04	tunisie atteindre	0	0	0	0	0	0	0	0	0	17	34	23	31	4	3	112	51
fr	2019-07-04	vacance	48	8	4	2	9	0	1	0	0	1	0	0	2	1	0	76	2
fr	2019-07-04	jeu	11	34	8	23	10	31	32	14	19	14	21	49	8	6	24	304	100
fr	2019-07-04	afrique	34	28	20	21	18	39	35	11	16	52	28	46	47	30	35	460	142
fr	2019-07-04	🇲🇬 tunisie	0	0	0	0	0	0	0	0	0	0	0	7	26	29	33	95	0
fr	2019-07-04	twt	6	3	0	0	8	0	1	3	48	8	12	6	0	2	0	97	72
fr	2019-07-04	interdit	1	2	0	6	8	1	5	5	49	11	11	13	6	1	3	122	81
fr	2019-07-04	webdo	58	29	15	18	42	35	48	35	33	22	16	36	42	34	29	492	154
fr	2019-07-04	webdo tn	58	29	15	18	42	35	48	35	33	22	16	36	42	34	29	492	154
fr	2019-07-04	youssef	48	20	3	5	2	4	7	7	16	8	8	7	15	14	27	191	46
fr	2019-07-04	retour	50	11	9	18	13	34	27	21	9	7	8	11	10	16	10	254	72
fr	2019-07-04	ben	43	37	20	18	28	35	47	14	24	21	17	37	52	27	19	439	123
fr	2019-07-04	cœur	54	11	9	6	11	25	21	14	11	9	13	16	12	9	11	232	68
fr	2019-07-04	tunisie ghana	0	0	0	0	0	7	0	3	2	5	3	43	22	6	1	92	13
fr	2019-07-04	avocat	28	10	2	3	34	35	12	12	15	7	0	17	33	18	16	242	46
fr	2019-07-04	tourisme	47	22	12	7	7	1	4	3	0	7	4	4	10	7	10	145	18
fr	2019-07-04	cabinetavocat	22	6	0	2	33	33	5	10	13	0	0	14	28	14	15	195	28
fr	2019-07-04	avocat cabinetavocat	22	6	0	2	33	33	5	10	13	0	0	14	28	14	15	195	28
fr	2019-07-04	🇨🇩	8	3	6	13	16	15	13	2	5	0	40	28	1	0	0	150	60
fr	2019-07-04	sources	46	8	1	3	8	3	3	1	0	0	2	1	2	2	3	83	6
fr	2019-07-04	mali 🇲🇱	35	29	0	0	2	18	6	1	1	0	0	3	0	1	0	96	8
fr	2019-07-04	bénin	0	0	1	3	3	17	2	4	43	18	9	14	2	9	0	125	76
fr	2019-07-04	dieu	51	31	11	9	19	12	17	5	14	8	14	9	20	15	13	248	58
fr	2019-07-04	تونس	42	14	3	0	7	4	4	1	8	3	3	26	4	1	12	132	19
fr	2019-07-04	nul	11	31	13	1	7	41	6	1	3	3	1	13	6	8	10	155	14
fr	2019-07-04	chahed	46	12	3	1	0	6	16	12	15	2	7	7	5	3	7	142	52
fr	2019-07-04	afcon	16	28	6	8	17	28	8	5	15	19	26	41	17	14	39	287	73
fr	2019-07-04	youtube	8	5	3	7	14	5	2	17	35	7	15	24	36	23	23	224	76
fr	2019-07-04	lieu	52	18	12	20	10	9	17	6	16	14	9	13	6	12	8	222	62
fr	2019-07-04	svp	28	9	17	9	7	5	6	11	24	12	23	29	42	26	8	256	76
fr	2019-07-04	🔴	43	5	3	6	4	20	24	4	7	8	7	17	6	17	5	176	50
fr	2019-07-04	mois	10	14	11	33	39	24	43	12	22	15	30	21	16	8	15	313	122
fr	2019-07-04	rue	45	1	14	2	11	2	6	10	14	12	12	8	4	1	3	145	54
fr	2019-07-04	madagascar 🇲🇬	0	0	0	2	2	11	0	2	2	0	7	6	25	27	31	115	11
fr	2019-07-04	msakni	11	23	1	1	0	7	1	0	0	6	2	5	9	7	40	113	9
fr	2019-07-04	sud	8	10	9	7	12	20	14	9	8	50	12	18	8	12	6	203	93
fr	2019-07-04	fin	19	27	13	13	17	22	28	17	21	23	19	54	24	31	40	368	108
fr	2019-07-04	membres	10	6	0	2	10	25	34	14	8	7	2	1	18	30	6	173	65
fr	2019-07-04	recrute	22	25	9	7	35	19	11	42	17	5	11	6	12	14	14	249	86
fr	2019-07-04	moins	58	23	24	16	25	22	34	28	16	21	25	15	15	25	22	369	124
fr	2019-07-04	gens	56	20	21	27	40	31	31	52	25	21	36	29	34	32	26	481	165
fr	2019-07-04	jeudi	47	12	7	12	17	15	14	12	7	8	1	3	11	10	16	192	42
fr	2019-07-04	sassi	1	3	0	0	6	2	0	0	0	5	0	19	4	7	39	86	5
fr	2019-07-04	atteindre finale	0	0	0	0	0	0	0	0	0	12	22	14	21	3	31	103	34
fr	2019-07-04	jour	44	35	37	30	47	67	41	38	34	31	55	42	54	44	31	630	199
fr	2019-07-04	caid	37	5	2	0	20	3	0	0	12	2	0	0	1	0	0	82	14
fr	2019-07-04	caid essebsi	37	5	2	0	20	3	0	0	12	2	0	0	1	0	0	82	14
fr	2019-07-04	cité	4	1	0	3	5	37	24	8	1	4	2	1	1	4	2	97	39
fr	2019-07-04	jours	49	17	12	18	33	22	39	19	22	15	19	16	28	15	22	346	114
fr	2019-07-04	exo	0	1	2	4	6	0	1	6	20	0	6	8	5	38	0	97	33
fr	2019-07-04	proches	39	16	1	3	6	1	3	2	2	0	2	1	1	2	0	79	9
fr	2019-07-04	tirs	2	3	2	2	2	0	0	0	6	0	5	40	8	4	13	87	11
fr	2019-07-04	carthageeagles	0	2	0	0	2	4	0	0	2	0	0	2	23	24	28	87	2
fr	2019-07-04	hassen	4	12	4	0	0	3	0	0	1	1	0	21	34	16	2	98	2
fr	2019-07-04	info	44	15	6	2	13	7	14	9	6	8	4	13	6	7	6	160	41
fr	2019-07-04	chaîne	6	3	1	3	2	1	1	11	25	5	13	17	33	17	19	157	55
fr	2019-07-04	journée	48	18	23	10	28	14	18	15	10	13	13	11	16	14	9	260	69
fr	2019-07-04	doute	40	3	2	0	3	5	2	1	3	6	6	0	1	4	2	78	18
fr	2019-07-04	giresse	8	12	10	2	8	41	20	6	4	3	9	22	9	10	11	175	42
fr	2019-07-04	passe	37	24	9	10	18	22	20	13	19	12	16	43	20	14	9	286	80
fr	2019-07-04	direction	39	1	3	0	3	2	2	7	7	5	4	15	10	5	2	105	25
fr	2019-07-04	ministère	41	7	5	1	12	16	19	9	14	4	3	9	9	15	9	173	49
fr	2019-07-04	festival	29	9	7	6	6	29	11	11	35	11	11	21	20	14	5	225	79
fr	2019-07-04	pensées	39	12	2	2	5	2	3	3	5	2	4	1	4	4	1	89	17
fr	2019-07-04	encore	59	28	34	30	38	49	44	25	43	35	30	52	37	38	44	586	177
fr	2019-07-04	double	39	15	9	9	6	5	7	13	17	2	4	3	0	4	8	141	43
fr	2019-07-04	tunisie tunisia	41	10	4	5	8	3	4	7	4	3	2	6	4	7	7	115	20
fr	2019-07-04	soutien	41	17	7	15	7	8	8	4	6	8	3	10	10	1	10	155	29
fr	2019-07-04	migrants	3	2	10	2	1	12	24	31	8	8	13	11	28	8	6	167	84
fr	2019-07-04	tunisie finale	3	0	0	0	0	3	0	0	0	12	24	20	24	4	16	106	36
fr	2019-07-04	karoui	2	0	1	0	3	7	2	0	1	0	1	30	7	22	18	94	4
fr	2019-07-04	vidéo	47	21	14	17	33	27	15	16	38	22	31	31	18	27	25	382	122
fr	2019-07-04	joie	4	9	4	5	10	6	1	2	5	2	3	37	11	3	20	122	13
fr	2019-07-04	🏆	10	22	12	20	19	17	13	13	14	10	40	12	15	9	37	263	90
fr	2019-07-04	encourage match	0	0	0	0	0	0	0	15	6	12	3	3	23	25	20	107	36
fr	2019-07-04	tunisienne	44	19	4	16	16	28	20	29	19	14	10	14	25	21	18	297	92
fr	2019-07-04	sécurité	36	11	3	10	22	11	12	13	26	11	10	5	1	21	8	200	72
fr	2019-07-04	coupe	20	16	8	5	10	26	21	14	13	16	38	34	17	10	23	271	102
fr	2019-07-04	paris	30	35	15	13	12	15	10	26	20	9	30	35	18	21	32	321	95
fr	2019-07-04	carthageeagles totalafcon	0	2	0	0	0	4	0	0	2	0	0	0	23	24	21	76	2
fr	2019-07-04	présent	38	4	1	2	3	1	5	3	7	3	2	5	7	2	2	85	20
fr	2019-07-04	mouez	1	11	3	0	0	4	0	0	0	0	0	13	31	18	1	82	0
fr	2019-07-04	critique	36	6	0	2	7	3	1	3	1	2	0	3	11	2	0	77	7
fr	2019-07-04	gardien	7	31	10	0	5	2	5	0	4	3	21	22	8	11	3	132	33
fr	2019-07-04	chaîne youtube	2	0	0	1	0	0	0	6	22	2	10	14	26	15	17	115	40
fr	2019-07-04	vrai	27	21	10	19	16	46	31	29	23	24	17	22	10	18	23	336	124
fr	2019-07-04	loi	19	3	6	5	5	25	5	10	9	8	2	6	31	21	16	171	34
fr	2019-07-04	victime	35	15	1	5	1	5	8	15	5	3	3	4	1	3	5	109	34
fr	2019-07-04	côte	4	9	7	3	19	24	5	4	1	8	9	32	4	6	16	151	27
fr	2019-07-04	manarat	1	11	8	1	18	24	3	1	23	4	9	19	19	1	1	143	40
fr	2019-07-04	saison	37	12	14	9	11	5	1	14	5	5	7	22	13	15	7	177	32
fr	2019-07-04	tn tunisie	29	18	10	0	23	17	37	22	19	8	13	21	17	17	21	272	99
fr	2019-07-04	tunisie ghatun	0	0	0	0	0	0	0	15	6	12	0	28	17	2	0	80	33
fr	2019-07-04	youssef chahed	35	9	0	1	0	3	7	6	13	2	4	4	4	2	4	94	32
fr	2019-07-04	fille	36	17	6	7	13	22	19	7	9	9	3	5	6	7	11	177	47
fr	2019-07-04	webdo tunisie	29	18	10	0	23	17	37	22	19	8	13	20	17	17	19	269	99
fr	2019-07-04	totalafcon afcon	10	21	4	6	14	20	8	5	7	10	22	34	16	11	25	213	52
fr	2019-07-04	ghana tunisie	0	0	0	0	0	13	0	16	6	12	5	30	9	2	0	93	39
fr	2019-07-04	capitaine	6	8	31	13	4	21	9	0	2	2	4	1	4	1	3	109	17
fr	2019-07-04	merci chaîne	0	0	0	0	0	0	0	6	17	2	9	13	27	15	14	103	34
fr	2019-07-04	doit	26	35	22	21	13	19	24	14	23	11	18	28	18	22	44	338	90
fr	2019-07-04	tap	35	1	3	2	6	3	7	6	6	2	3	1	2	10	3	90	24
fr	2019-07-04	peur	37	27	11	6	7	12	19	13	14	15	13	7	20	7	11	219	74
fr	2019-07-04	personnes	36	22	15	33	14	17	16	22	35	29	18	14	22	19	8	320	120
fr	2019-07-04	abonnez	0	0	0	0	0	3	0	8	17	1	9	12	26	18	1	95	35
fr	2019-07-04	moment	44	19	17	25	16	35	25	12	18	21	32	26	23	16	22	351	108
fr	2019-07-04	salah	9	1	10	32	2	4	3	1	5	17	4	1	2	2	2	95	30
fr	2019-07-04	trabelsi	16	29	3	4	3	2	0	0	0	0	2	1	13	3	14	90	2
fr	2019-07-04	nabil	5	1	0	0	3	8	6	1	0	1	6	29	6	19	15	100	14
fr	2019-07-04	mw	18	29	7	0	3	10	6	4	20	4	17	10	2	1	10	141	51
fr	2019-07-04	merci abonnez	0	0	0	0	0	0	0	6	17	1	9	12	26	15	0	86	33
fr	2019-07-04	abonnez chaîne	0	0	0	0	0	0	0	6	17	1	9	12	26	15	0	86	33
fr	2019-07-04	abonnez youtube	0	0	0	0	0	0	0	6	17	1	9	12	26	15	0	86	33
fr	2019-07-04	to	13	7	7	8	5	6	6	2	36	6	17	6	6	9	4	138	67
fr	2019-07-04	copa	0	9	11	2	0	0	22	10	1	13	24	2	0	0	0	94	70
fr	2019-07-04	meilleur	12	23	25	13	16	26	42	29	18	11	30	19	21	15	23	323	130
fr	2019-07-04	nationale	23	37	12	5	17	26	22	7	16	13	10	23	14	22	20	267	68
fr	2019-07-04	tellement	14	21	13	32	16	35	14	14	7	12	5	14	10	21	16	244	52
fr	2019-07-04	tunisie tunis	32	7	7	2	3	1	2	1	1	1	0	6	3	13	0	79	5
fr	2019-07-04	politique	35	10	28	23	27	12	16	11	6	11	11	17	11	20	20	258	55
fr	2019-07-04	double attentat	31	13	7	5	0	0	5	4	10	0	2	1	0	0	1	79	21
fr	2019-07-04	algériens	4	3	4	4	3	9	6	5	6	6	9	11	9	4	36	119	32
fr	2019-07-04	égypte	11	9	1	7	0	11	2	4	3	33	9	4	5	2	1	102	51
fr	2019-07-04	fr	31	16	10	5	8	20	12	14	12	4	14	26	3	16	23	214	56
fr	2019-07-04	passer	24	13	11	17	10	13	7	5	11	4	12	7	12	9	36	191	39
fr	2019-07-04	🆚	0	8	2	1	4	19	19	1	0	0	0	24	3	1	4	86	20
fr	2019-07-04	brésil	5	12	1	0	1	4	30	8	3	9	16	4	0	2	2	97	66
fr	2019-07-04	formation	14	23	15	9	18	14	9	16	11	8	8	14	20	39	11	229	52
fr	2019-07-04	fifawwc	3	9	7	0	1	19	14	0	1	4	26	5	1	0	0	90	45
fr	2019-07-04	changement	8	5	5	5	3	3	8	6	3	8	2	34	5	3	13	111	27
fr	2019-07-04	juste	48	22	26	26	18	30	33	39	24	29	31	36	28	18	27	435	156
fr	2019-07-04	rené	13	29	2	5	3	2	0	0	1	0	4	1	11	2	12	85	5
fr	2019-07-04	arp	27	1	1	2	3	16	2	4	1	1	0	1	5	15	2	81	8
fr	2019-07-04	grand	31	22	22	26	34	30	42	43	19	30	27	24	23	40	22	435	161
fr	2019-07-04	source	33	6	9	4	7	1	5	0	3	7	4	5	7	4	4	99	19
fr	2019-07-04	hier	14	39	11	7	15	18	23	19	18	11	11	18	20	11	13	248	82
fr	2019-07-04	khazri	4	25	1	0	3	11	1	7	0	2	0	18	7	2	14	95	10
fr	2019-07-04	porte	32	12	6	10	25	13	8	7	16	10	11	15	6	7	5	183	52
fr	2019-07-04	maintenant	29	31	21	10	12	28	19	32	19	8	19	18	18	13	23	300	97
fr	2019-07-04	photo	26	26	25	14	37	38	38	25	31	42	30	22	23	30	24	431	166
fr	2019-07-04	reste	29	32	19	13	11	17	13	16	22	14	26	28	8	20	10	278	91
fr	2019-07-04	rené trabelsi	13	27	2	4	3	2	0	0	0	0	2	1	9	2	12	77	2
fr	2019-07-04	tour	25	10	5	12	10	24	23	11	16	24	17	16	4	5	8	210	91
fr	2019-07-04	infos	32	8	7	1	6	6	5	3	6	3	4	4	5	3	2	95	21
fr	2019-07-04	😂	18	11	14	12	14	32	22	20	23	29	30	23	17	19	34	318	124
fr	2019-07-04	is	31	4	0	4	6	3	3	4	9	6	7	4	3	1	3	88	29
fr	2019-07-04	autre	36	17	15	19	10	25	18	17	11	18	12	11	5	14	21	249	76
fr	2019-07-04	dernier	22	10	16	16	15	22	13	12	14	12	4	30	6	19	28	239	55
fr	2019-07-04	vive	31	6	3	4	3	1	2	0	4	7	8	6	6	3	6	90	21
fr	2019-07-04	joue	5	18	11	9	7	24	7	0	5	1	6	9	3	22	14	141	19
fr	2019-07-04	⚽️	8	7	5	5	27	5	6	7	8	6	24	12	18	6	16	160	51
fr	2019-07-04	nouvelles	33	14	2	6	14	10	10	12	9	8	7	8	12	6	3	154	46
fr	2019-07-04	seul	20	24	24	13	19	14	29	22	37	14	13	26	21	10	24	310	115
fr	2019-07-04	🇬🇭	1	0	3	1	2	18	5	16	6	14	7	22	4	1	1	101	48
fr	2019-07-04	follow	18	7	12	0	5	15	3	4	13	9	14	29	10	16	10	165	43
fr	2019-07-04	tf	24	22	11	23	11	18	15	14	6	23	9	7	12	4	3	202	67
fr	2019-07-04	unis	25	18	6	3	19	11	12	12	4	2	3	5	1	6	5	132	33
fr	2019-07-04	femme	36	20	16	23	29	23	28	24	29	28	17	17	13	9	20	332	126
fr	2019-07-04	cameroun	4	7	17	8	5	23	11	9	5	24	6	0	7	2	5	133	55
fr	2019-07-04	joueur	17	25	23	22	14	18	23	13	6	7	11	18	10	13	31	251	60
fr	2019-07-04	nizar	25	19	11	24	11	27	14	14	8	27	15	18	12	8	6	239	78
fr	2019-07-04	habib	28	2	1	0	5	11	8	5	3	9	4	2	2	1	0	81	29
fr	2019-07-04	lutte	25	2	1	2	0	10	17	6	6	2	8	3	15	7	3	107	39
fr	2019-07-04	khenissi	3	7	0	0	0	6	1	0	0	0	5	23	17	7	11	80	6
fr	2019-07-04	groupe	23	9	10	10	23	26	25	15	18	11	3	7	17	13	15	225	72
fr	2019-07-04	nouveau	37	17	18	12	30	23	24	17	22	17	23	33	16	27	19	335	103
fr	2019-07-04	libye	0	2	5	8	9	3	22	22	13	5	7	1	1	11	7	116	69
fr	2019-07-04	recrutement	20	22	10	8	19	10	2	4	2	0	10	11	3	11	4	136	18
fr	2019-07-04	faute	7	12	12	1	4	4	26	7	3	3	11	16	3	11	0	120	50
fr	2019-07-04	nizar tf	24	17	10	23	9	15	13	13	6	23	9	7	9	4	3	185	64
fr	2019-07-04	mal	26	28	15	15	12	16	31	20	9	28	22	20	25	12	15	294	110
fr	2019-07-04	cours	21	17	8	6	14	17	8	14	13	7	9	11	8	31	6	190	51
fr	2019-07-04	er	14	19	5	11	30	14	10	5	9	6	2	14	8	13	10	170	32
fr	2019-07-04	match tunisie	4	18	2	3	4	15	2	2	1	2	2	13	19	6	16	109	9
fr	2019-07-04	canicule	24	19	16	5	6	7	3	4	5	5	3	4	5	4	0	110	20
fr	2019-07-04	cause	32	11	8	15	11	20	15	17	12	8	11	12	18	2	14	206	63
fr	2019-07-04	tweet	31	21	18	9	9	10	12	10	10	10	6	10	5	7	15	183	48
fr	2019-07-04	ghana 🇬🇭	1	0	1	0	0	15	1	15	6	14	4	18	1	1	0	77	40
fr	2019-07-04	exemple	27	7	14	10	2	3	9	6	1	6	7	1	1	8	3	105	29
fr	2019-07-04	homme	35	17	18	16	31	20	13	23	34	19	23	27	28	28	21	353	112
fr	2019-07-04	ivoire	2	3	0	2	6	15	3	4	0	5	2	21	0	5	18	86	14
fr	2019-07-04	chance	39	18	15	17	21	21	12	12	17	23	16	23	17	12	18	281	80
fr	2019-07-04	famille	24	15	14	21	14	27	6	7	8	8	7	9	18	8	13	199	36
fr	2019-07-04	vendredi	11	25	14	7	9	16	13	6	20	8	3	5	2	14	3	156	50
fr	2019-07-04	gouvernement	16	14	3	6	3	5	12	11	24	23	4	10	6	9	13	159	74
fr	2019-07-04	vol	9	4	2	1	3	3	3	26	11	1	3	13	6	2	3	90	44
fr	2019-07-04	coup	38	26	17	15	16	23	18	16	25	17	15	23	13	17	27	306	91
fr	2019-07-04	semaine	22	20	5	19	22	17	19	12	19	12	7	21	4	6	11	216	69
fr	2019-07-04	femmes	17	23	12	10	20	19	29	21	34	24	20	19	18	12	12	290	128
fr	2019-07-04	beau	29	16	12	11	24	12	14	8	8	10	25	19	12	9	17	226	65
fr	2019-07-04	médias	28	7	8	3	9	6	11	5	4	9	1	5	6	14	2	118	30
fr	2019-07-04	ballon	3	12	10	1	6	4	8	0	0	5	9	25	1	0	5	89	22
fr	2019-07-04	arbitre	2	8	4	0	4	0	6	0	6	7	27	6	6	2	7	85	46
fr	2019-07-04	psg	3	2	2	9	12	7	6	16	19	5	6	24	4	12	11	138	52
fr	2019-07-04	zone	14	3	3	8	5	4	3	5	2	0	20	20	9	10	0	106	30
fr	2019-07-04	personne	29	32	14	22	27	40	26	25	37	27	37	32	31	26	28	433	152
fr	2019-07-04	signe	6	9	1	8	4	8	4	13	25	3	2	10	0	2	0	95	47
fr	2019-07-04	caf	3	7	1	3	11	2	4	5	16	4	17	14	3	3	21	114	46
fr	2019-07-04	résultats	3	17	6	3	4	9	21	10	16	1	5	4	17	14	4	134	53
fr	2019-07-04	👉	10	9	12	3	11	21	11	7	22	26	9	20	8	11	11	191	75
fr	2019-07-04	aymen	3	4	5	3	7	17	23	2	1	0	0	3	3	1	6	78	26
fr	2019-07-04	twitter	28	15	13	11	16	13	32	17	22	19	24	26	24	18	28	306	114
fr	2019-07-04	nouvelle	28	23	10	14	17	30	22	21	25	15	16	31	25	26	15	318	99
fr	2019-07-04	algerie	3	5	8	17	3	2	5	8	9	12	14	11	15	11	26	149	48
fr	2019-07-04	réseaux	16	5	2	1	21	14	13	7	22	8	7	5	12	10	5	148	57
fr	2019-07-04	fort	24	8	4	6	5	13	14	18	5	8	13	21	4	16	11	170	58
fr	2019-07-04	sociaux	14	5	2	4	24	15	14	6	19	7	4	6	7	10	5	142	50
fr	2019-07-04	quitter	11	12	3	6	4	3	7	2	7	3	0	8	2	4	26	98	19
fr	2019-07-04	assez	15	10	7	1	2	3	7	6	3	1	3	9	21	19	5	112	20
fr	2019-07-04	attention	28	3	4	3	7	10	4	6	5	11	7	3	8	4	3	106	33
fr	2019-07-04	droit	16	20	13	20	17	15	11	14	7	4	10	24	10	28	15	224	46
fr	2019-07-04	plaisir	11	16	8	9	13	32	16	7	10	8	9	12	16	7	11	185	50
fr	2019-07-04	rouge	16	12	9	3	7	6	5	7	8	27	8	10	1	4	6	129	55
fr	2019-07-04	dimanche	3	4	11	22	6	2	5	1	7	5	18	7	8	5	17	121	36
fr	2019-07-04	dis	32	15	7	12	14	24	15	18	17	20	10	10	11	14	16	235	80
fr	2019-07-04	mi	19	6	11	6	2	17	8	2	4	2	5	10	1	2	18	113	21
fr	2019-07-04	🇸🇳	20	10	1	3	15	17	7	3	4	1	4	10	2	7	14	118	19
fr	2019-07-04	congo	15	3	0	11	15	21	7	2	4	2	6	2	4	3	2	97	21
fr	2019-07-04	photos	10	21	5	15	19	16	16	15	22	8	8	18	26	7	11	217	69
fr	2019-07-04	café	26	2	1	9	4	4	8	8	2	3	3	2	4	3	7	86	24
fr	2019-07-04	décision	7	24	2	6	0	4	9	5	13	3	3	13	5	2	3	99	33
fr	2019-07-04	sélection	7	15	2	2	2	10	24	2	7	14	9	3	7	8	11	123	56
fr	2019-07-04	raison	28	19	8	8	7	9	13	11	14	8	13	11	3	8	6	166	59
fr	2019-07-04	tunivisions	28	18	18	4	16	25	18	18	12	12	8	16	12	12	14	231	68
fr	2019-07-04	plutôt	25	5	6	5	4	6	10	12	8	4	4	15	1	4	4	113	38
fr	2019-07-04	programme	11	5	2	4	6	16	10	10	24	5	7	12	19	12	7	150	56
fr	2019-07-04	noir	20	2	4	0	1	5	14	11	9	14	2	4	9	0	4	99	50
fr	2019-07-04	refusé	23	7	2	3	6	14	6	6	2	2	0	9	1	2	4	87	16
fr	2019-07-04	pourrait	24	10	3	10	6	6	4	7	3	6	9	3	3	17	3	114	29
fr	2019-07-04	emploi	2	6	2	1	1	4	21	4	9	2	12	16	4	2	5	91	48
fr	2019-07-04	air	9	16	4	3	3	1	3	22	8	2	1	7	4	1	5	89	36
fr	2019-07-04	afp	24	9	7	10	5	6	10	12	16	3	13	9	5	1	2	132	54
fr	2019-07-04	africaine	0	4	3	0	4	2	5	6	4	8	24	13	6	6	4	89	47
fr	2019-07-04	heures	25	7	7	14	0	6	7	9	7	1	4	3	6	6	6	108	28
fr	2019-07-04	aiglesdecarthage totalafcon	11	17	2	1	2	6	0	18	8	12	0	6	2	4	3	92	38
fr	2019-07-04	données	7	0	3	4	7	4	2	23	1	5	0	12	3	1	3	75	31
fr	2019-07-04	route	26	5	3	3	10	4	10	8	10	4	2	6	5	4	5	105	34
fr	2019-07-04	monastir	7	0	6	4	4	2	1	11	0	22	4	12	10	7	1	91	38
fr	2019-07-04	histoire	29	15	22	18	22	19	23	12	19	13	29	16	22	12	10	281	96
fr	2019-07-04	libre	5	8	4	1	5	17	3	10	12	2	16	18	7	3	1	112	43
fr	2019-07-04	an	3	10	4	8	13	9	11	8	20	9	6	10	13	26	10	160	54
fr	2019-07-04	samedi	0	2	14	5	4	0	3	4	6	23	4	8	3	7	5	88	40
fr	2019-07-04	fête	2	5	0	15	17	18	13	3	13	5	5	14	5	6	7	128	39
fr	2019-07-04	corruption	2	4	2	0	0	12	19	0	10	6	6	7	10	16	5	99	41
fr	2019-07-04	expérience	3	6	2	2	19	17	3	14	4	4	5	5	2	3	0	89	30
fr	2019-07-04	news	22	8	2	3	13	7	3	2	6	0	12	6	10	1	10	105	23
fr	2019-07-04	société	24	12	14	4	9	6	6	22	12	6	10	11	14	13	6	169	56
fr	2019-07-04	trump	6	7	10	25	9	3	0	7	6	3	8	6	10	13	4	117	24
fr	2019-07-04	arrive	26	15	8	6	12	15	15	9	7	9	7	15	5	3	10	162	47
fr	2019-07-04	✅	8	2	2	0	9	17	15	2	2	0	9	14	2	9	11	102	28
fr	2019-07-04	petit	32	21	16	21	24	17	17	11	23	11	14	11	15	15	16	264	76
fr	2019-07-04	devrait	12	23	8	9	7	2	9	2	6	7	8	14	0	2	6	115	32
fr	2019-07-04	buts	5	5	12	5	5	7	6	3	2	6	10	21	1	0	16	104	27
fr	2019-07-04	point	27	9	10	12	9	6	10	8	11	10	18	17	4	7	13	171	57
fr	2019-07-04	concours	23	8	10	5	4	7	5	5	9	8	1	18	7	14	7	131	28
fr	2019-07-04	suivez	24	5	1	2	4	3	8	1	4	7	1	2	4	4	7	77	21
fr	2019-07-04	ordre	22	5	9	15	4	10	4	2	4	2	1	5	11	4	5	103	13
fr	2019-07-04	projet	20	13	8	6	10	15	4	13	23	6	8	12	18	8	6	170	54
fr	2019-07-04	djerba	5	3	3	2	3	6	3	1	6	7	4	25	7	5	4	84	21
fr	2019-07-04	matchs	19	9	8	14	9	23	11	3	14	12	12	13	8	12	24	191	52
fr	2019-07-04	ftf	3	21	0	2	1	5	13	1	2	0	5	8	4	3	8	76	21
fr	2019-07-04	bout	21	6	5	3	3	2	4	4	1	3	10	16	8	12	6	104	22
fr	2019-07-04	hommes	15	13	8	5	10	12	13	8	24	6	18	19	9	7	19	186	69
fr	2019-07-04	amine	17	5	9	1	18	5	1	5	2	5	3	1	0	1	2	75	16
fr	2019-07-04	pire	20	11	16	12	8	20	25	12	8	10	10	5	11	6	14	188	65
fr	2019-07-04	publier	13	8	12	4	5	7	11	6	15	17	25	11	14	13	5	166	74
fr	2019-07-04	forte	23	9	4	2	5	12	7	8	0	1	3	7	7	4	9	101	19
fr	2019-07-04	fini	13	6	7	2	2	2	7	9	4	9	9	18	4	4	20	116	38
fr	2019-07-04	fils	17	4	4	7	22	12	7	5	5	6	5	7	15	5	4	125	28
fr	2019-07-04	réseaux sociaux	14	4	2	1	20	11	8	6	15	2	3	4	6	8	4	108	34
fr	2019-07-04	prix	11	19	24	6	18	11	17	19	14	8	3	10	14	11	13	198	61
